sd_MDS1,sd_MDS2,sd_mean
0.0029512695580250626,0.0018734298508623149,0.0024123497044436885
0.004076950619261205,0.004000107383845904,0.004038529001553555
0.0034070357002262165,0.0015182677203682163,0.0024626517102972166
0.002452909015592544,0.0051664754321446744,0.0038096922238686094
0.0030065774628919573,0.0019844831375202088,0.0024955303002060832
0.0038103033090084474,0.0020872397286244766,0.0029487715188164622
0.002803968573441517,0.002117268464963229,0.002460618519202373
0.0027795328548083204,0.0028054617035527347,0.0027924972791805273
0.0031149576820802775,0.0019659555475159893,0.0025404566147981334
0.002632954738873534,0.0056539986220068205,0.004143476680440177
0.0029836862402281873,0.006755817500904441,0.004869751870566314
0.003653261381496836,0.0018017461292227407,0.0027275037553597882
0.002182704681846211,0.004412776283402471,0.003297740482624341
0.0025913790545760555,0.005404922619870094,0.0039981508372230745
0.003232913610319349,0.0013910039800557248,0.0023119587951875367
0.0029945372712944823,0.0014898934904841628,0.0022422153808893223
0.0030970755436523015,0.0009645466468080381,0.0020308110952301697
0.0033310758437227507,0.005420681886842291,0.004375878865282521
0.0029562121711576646,0.004666479399814027,0.0038113457854858455
0.0024873030816812214,0.004820457564444542,0.0036538803230628815
0.00294641914534208,0.006000621994529155,0.004473520569935618
0.003018234226971839,0.0020445700125184168,0.002531402119745128
0.0025214472091800535,0.001326881378041525,0.0019241642936107892
0.00390237958206704,0.002900082202648134,0.003401230892357587
0.0042063438016224485,0.002532105591367737,0.003369224696495093
0.0026330444280742603,0.0014567699462479306,0.0020449071871610955
0.0029901446633383228,0.0018266851426630257,0.0024084149030006744
0.0026871750049682923,0.0009765300515626633,0.0018318525282654777
0.0029667242405844473,0.002097928877703541,0.0025323265591439942
0.0031640951311447544,0.0028170809245063964,0.0029905880278255754
0.0023627997732764156,0.0050360812583682725,0.003699440515822344
0.0036688288988090427,0.0022293210451651054,0.002949074971987074
0.0029155217018927313,0.0019228115069686983,0.002419166604430715
0.0024854158882753235,0.002647752116967768,0.0025665840026215456
0.0033881042744776245,0.0017993350696643403,0.0025937196720709826
0.0030905405794539155,0.0017215754886353045,0.00240605803404461
0.0035179313661110397,0.005478392218945761,0.0044981617925284
0.0028695715811275784,0.005108483410698704,0.003989027495913141
0.002418395446778522,0.0009117508612448737,0.001665073154011698
0.002794005811298543,0.005316398272597648,0.004055202041948096
0.0029928684390666477,0.0057156851697571205,0.004354276804411884
0.0026850832004515755,0.005629619016842471,0.004157351108647023
0.003115510782485199,0.0018372544490546576,0.002476382615769928
0.0028142515467546687,0.001614969383658048,0.0022146104652063583
0.0031197997973113458,0.002539862403757228,0.002829831100534287
0.0035856305298622364,0.007594066462553532,0.005589848496207884
0.002081074944203409,0.0010831166176339085,0.0015820957809186587
0.003752625130418507,0.0016982810480072044,0.002725453089212856
0.003240908427785678,0.005091021857268869,0.004165965142527274
0.002594158485781706,0.0014835581644366245,0.0020388583251091654
0.0020702512628308447,0.006074645242594024,0.0040724482527124345
0.0037593512947977146,0.0019467038559045611,0.002853027575351138
0.0016111200290895476,0.0056049712889817815,0.0036080456590356644
0.002792163126791548,0.0023942482450135948,0.002593205685902571
0.0026532168526492875,0.004989572508949643,0.003821394680799465
0.002875860836723056,0.003981145682427096,0.003428503259575076
0.0032964481088888116,0.005416142680205888,0.004356295394547349
0.002348254433048534,0.003346726659723619,0.0028474905463860764
0.0032897209502614467,0.002507746426771105,0.002898733688516276
0.0027291143759669173,0.002458587569118379,0.002593850972542648
0.0030098108588177785,0.0015772964493605188,0.0022935536540891486
0.0024078763293876614,0.0016291986175973239,0.0020185374734924925
0.0022317794050018642,0.0010878114668308654,0.0016597954359163648
0.0025711530604812364,0.0010116634694818743,0.0017914082649815553
0.0027940094607130177,0.0015310818084942324,0.002162545634603625
0.0029363785123694658,0.0025790114529223467,0.0027576949826459063
0.003145738293120435,0.0023879692736834325,0.0027668537834019337
0.002643230183278594,0.001981690024513364,0.002312460103895979
0.002405162328963697,0.0023066703893462707,0.002355916359154984
0.002686013332919848,0.0019330224952414533,0.0023095179140806507
0.0020374925774524206,0.0011140637606068117,0.0015757781690296162
0.002066069250147892,0.0010972661310116104,0.001581667690579751
0.004122791791097696,0.00366328861077853,0.003893040200938113
0.0030538302829200433,0.002291382982108232,0.0026726066325141375
0.003027586701006217,0.002317623838534533,0.002672605269770375
0.002893278386098376,0.001245216834091284,0.00206924761009483
0.0029701708442023637,0.003402838189420529,0.0031865045168114462
0.002539454948627177,0.0028189881999277633,0.00267922157427747
0.0023319641875720483,0.005676546388909406,0.004004255288240727
0.002301527933085701,0.0007119778005808545,0.0015067528668332778
0.0024694620211651794,0.0014478312440533423,0.0019586466326092606
0.002424919238645613,0.0011142234681132423,0.0017695713533794277
0.0019508925215929957,0.0007095151240206051,0.0013302038228068004
0.0020354922162621218,0.005433503343572877,0.0037344977799174993
0.0033045249244920095,0.0024939255580381644,0.002899225241265087
0.0024746642034869093,0.00517241252097028,0.003823538362228595
0.0023217085476067126,0.005529326737392811,0.003925517642499762
0.002519609703661878,0.0008578165835209889,0.0016887131435914333
0.0029682420155448678,0.0031531751552450137,0.0030607085853949405
0.003764254604648031,0.0018844345827514052,0.002824344593699718
0.0024143423007822735,0.0012501386519621557,0.0018322404763722146
0.0025691361936003294,0.0006714873648042408,0.001620311779202285
0.00298895529179097,0.0015530511606189764,0.0022710032262049733
0.0033472141985613703,0.0018250154263212183,0.0025861148124412944
0.0044134805700744295,0.0028420332457779677,0.003627756907926199
0.002452898911704297,0.005497060088509865,0.003974979500107081
0.0017708994633446622,0.0013272016616686759,0.001549050562506669
0.002208963177586465,0.0015312752406273888,0.001870119209106927
0.002706897489477744,0.0023266210710499095,0.002516759280263827
0.00292866331936988,0.006210570655612784,0.004569616987491332
0.0021460885362416704,0.0007391031940805137,0.0014425958651610921
0.0023473793092690584,0.0013456266560674087,0.0018465029826682335
0.0022098164822115765,0.004713193242681125,0.003461504862446351
0.0019770246903336075,0.0006366499396452356,0.0013068373149894216
0.0029505967198931752,0.0028592434583350765,0.002904920089114126
0.002306936732008982,0.0012664541942485688,0.0017866954631287754
0.004430230212498909,0.006132594974053813,0.005281412593276361
0.002157552945304322,0.0006869386918821569,0.0014222458185932394
0.0022554865033615618,0.0015582785054626277,0.0019068825044120947
0.0020668256758683513,0.0007843776072890724,0.001425601641578712
0.0020975618694168384,0.0020750198975171396,0.002086290883466989
0.0023855648604466924,0.001696477585429867,0.0020410212229382795
0.001921351912254085,0.0009168826544992604,0.0014191172833766727
0.0019317848693770475,0.0009761672050074539,0.0014539760371922506
0.0025099853373415338,0.002066991996214404,0.0022884886667779688
0.0018066142756457935,0.001706806607433125,0.0017567104415394594
0.0013314463583396314,0.0014919573900023207,0.001411701874170976
0.002268607091921095,0.0005024381012348608,0.001385522596577978
0.002712992811676734,0.0009398149252937534,0.0018264038684852437
0.0025567742812650993,0.0015482379791310823,0.002052506130198091
0.0018782005779306302,0.005823974642670834,0.0038510876103007323
0.005993881065270851,0.00749599506057618,0.006744938062923515
0.0021318954061656063,0.004428701574554489,0.0032802984903600478
0.0028067796541876434,0.0012176509733284049,0.0020122153137580243
0.0016712200042747446,0.001984319708229397,0.001827769856252071
0.0013390790485891427,0.005875511783711959,0.0036072954161505506
0.0018424662357762022,0.0020052896331236914,0.0019238779344499467
0.0019430734531591552,0.0007627940685385968,0.001352933760848876
0.0020369769657677616,0.001428838834593655,0.0017329079001807083
0.0024569952644968016,0.0022848591151152825,0.002370927189806042
0.0019947275105141795,0.0014127359732400372,0.0017037317418771084
0.001847002041834171,0.005850095780329055,0.003848548911081613
0.002085274591280061,0.00522581337508498,0.0036555439831825205
0.0015595546062092873,0.0061342250779525135,0.0038468898420809003
0.001970105125047183,0.005780258798051345,0.003875181961549264
0.0018753701753551793,0.006217271182164396,0.004046320678759788
0.0030368985912447516,0.0012332317950089267,0.0021350651931268394
0.0027148785994580015,0.0023600221521133,0.002537450375785651
0.0024474256632286665,0.002209872230697654,0.0023286489469631602
0.0015528023169865063,0.001122233421575193,0.0013375178692808496
0.00221638825447902,0.005927655901354124,0.004072022077916572
0.0017866357409375652,0.005389544957633293,0.003588090349285429
0.0017436807481622542,0.004872781403268864,0.0033082310757155593
0.001810056222228927,0.005732621555318768,0.0037713388887738474
0.0017644401191607116,0.001440162451391346,0.001602301285276029
0.0016845956965031814,0.006576137372132485,0.004130366534317833
0.0012145640668139318,0.005376405173182185,0.003295484619998058
0.0015196149885299266,0.0060027727795940065,0.0037611938840619663
0.0023498370216879106,0.0023010147146363003,0.0023254258681621055
0.002556060762704416,0.004956073929326205,0.0037560673460153102
