node,degree_in,degree_out,betweenness,pagerank,eigenvector
inlander_0,1,0,0.0,0.0005365963579002274,0.0
ainulalkausar,1,0,0.0,0.0005365963579002274,0.0
velya1999,1,0,0.0,0.0005365963579002274,0.0
vortela9751,1,0,0.0,0.0005365963579002274,0.0
el_guaje_fcb,1,0,0.0,0.0005365963579002274,0.0
aapputra22,1,0,0.0,0.0005365963579002274,0.0
wepe20_,1,0,0.0,0.0005365963579002274,0.0
tigor_na70,1,0,0.0,0.0005365963579002274,0.0
roslan_roeslani,1,0,0.0,0.0005365963579002274,0.0
taliudeng,1,0,0.0,0.0005365963579002274,0.0
fuckmade_,1,0,0.0,0.0005365963579002274,0.0
_emping,1,0,0.0,0.0005365963579002274,0.0
anjas16,1,0,0.0,0.0005365963579002274,0.0
njot_njotan,1,0,0.0,0.0005365963579002274,0.0
bagaspurnomoadi,1,0,0.0,0.0005365963579002274,0.0
coderboba,1,0,0.0,0.0005365963579002274,0.0
solihin36172,1,0,0.0,0.0005365963579002274,0.0
sigmaung,1,0,0.0,0.0005365963579002274,0.0
evrflori,1,0,0.0,0.0005365963579002274,0.0
hanggapry,1,0,0.0,0.0005365963579002274,0.0
interqomink,1,0,0.0,0.0005365963579002274,0.0
jondhez,1,0,0.0,0.0005365963579002274,0.0
krucilan,1,0,0.0,0.0005365963579002274,0.0
agusyudhoyono,1,0,0.0,0.0005365963579002274,0.0
desdesyastuti_,1,0,0.0,0.0005365963579002274,0.0
candleliciust,1,0,0.0,0.0005365963579002274,0.0
outstandjing,1,0,0.0,0.0005365963579002274,0.0
asahpolapikir,1,0,0.0,0.0005365963579002274,0.0
ugmyogyakarta,1,0,0.0,0.0005365963579002274,0.0
tkgit1,1,0,0.0,0.0005365963579002274,0.0
masmasbola,1,0,0.0,0.0005365963579002274,0.0
put776,1,0,0.0,0.0005365963579002274,0.0
bebysosweet,1,0,0.0,0.0005365963579002274,0.0
timeline_real,1,0,0.0,0.0005365963579002274,0.0
virdianaurellio,1,0,0.0,0.0005365963579002274,0.0
bumnbersatu,3,0,0.0,0.0005205710911498697,0.0
dahnilanzar,2,0,0.0,0.0005187905059553855,0.0
yaniarsim,2,0,0.0,0.0005123156507027158,0.0
pns_ababil,2,0,0.0,0.0005098875799829645,0.0
jajangridwank,2,0,0.0,0.0005045458243995121,0.0
ihsanologi,2,0,0.0,0.0005045458243995121,0.0
99propaganda,4,0,0.0,0.0004938623132326068,0.0
florieliciouss,4,0,0.0,0.0004938623132326068,0.0
irawanrommi,4,0,0.0,0.0004897532704761049,0.0
ranz_f8922,1,0,0.0,0.00048317880206570174,0.0
jawapos,1,0,0.0,0.00048317880206570174,0.0
prabowo_08,1,0,0.0,0.00048317880206570174,0.0
sidomie,1,0,0.0,0.00048317880206570174,0.0
eko_stayalive,1,0,0.0,0.00048317880206570174,0.0
wowokgg,1,0,0.0,0.00048317880206570174,0.0
17817itadakimas,1,0,0.0,0.00048317880206570174,0.0
xiexiechoi,1,0,0.0,0.00048317880206570174,0.0
iw4nds,1,0,0.0,0.00048317880206570174,0.0
arvanpunk,1,0,0.0,0.00048317880206570174,0.0
itbofficial,1,0,0.0,0.00048317880206570174,0.0
biroperssetpres,1,0,0.0,0.00048317880206570174,0.0
arya__wiralodra,1,0,0.0,0.00048317880206570174,0.0
jesswjk,1,0,0.0,0.00048317880206570174,0.0
bettercallren,1,0,0.0,0.00048317880206570174,0.0
asepwitoko,1,0,0.0,0.00048317880206570174,0.0
kkmanti,1,0,0.0,0.00048317880206570174,0.0
florahara25,1,0,0.0,0.00048317880206570174,0.0
xxxalinaaa,1,0,0.0,0.00048317880206570174,0.0
nataliuspigai2,1,0,0.0,0.00048317880206570174,0.0
inspired_007,1,0,0.0,0.00048317880206570174,0.0
kurokaitou,1,0,0.0,0.00048317880206570174,0.0
jimlyas,1,0,0.0,0.00048317880206570174,0.0
pabowo,1,0,0.0,0.00048317880206570174,0.0
garistengah_id,1,0,0.0,0.00048317880206570174,0.0
blue_berets7,1,0,0.0,0.00048317880206570174,0.0
lovely_osho,1,0,0.0,0.00048317880206570174,0.0
sitompoel3,1,0,0.0,0.00048317880206570174,0.0
rnaalimaliki,1,0,0.0,0.00048317880206570174,0.0
okyakuhuacheng,1,0,0.0,0.00048317880206570174,0.0
okyakustelle,1,0,0.0,0.00048317880206570174,0.0
chococrispyluvv,1,0,0.0,0.00048317880206570174,0.0
hxxguu_,1,0,0.0,0.00048317880206570174,0.0
fpd_dpr,1,0,0.0,0.00048317880206570174,0.0
bemkmipb_kepre,1,0,0.0,0.00048317880206570174,0.0
hanjoorim,1,0,0.0,0.00048317880206570174,0.0
angga_yunandaaa,1,0,0.0,0.00048317880206570174,0.0
shell,1,0,0.0,0.00048317880206570174,0.0
okyakuspongebob,1,0,0.0,0.00048317880206570174,0.0
gilagocekbola,1,0,0.0,0.00048317880206570174,0.0
ariiq_hanifssh,1,0,0.0,0.00048317880206570174,0.0
skysport,1,0,0.0,0.00048317880206570174,0.0
kepinginpintar,1,0,0.0,0.00048317880206570174,0.0
steviisland,1,0,0.0,0.00048317880206570174,0.0
sumarnifitriant,1,0,0.0,0.00048317880206570174,0.0
doktertifa,1,0,0.0,0.00048317880206570174,0.0
wrahardian2,1,0,0.0,0.00048317880206570174,0.0
fatkhirizz,1,0,0.0,0.00048317880206570174,0.0
timothyronald22,1,0,0.0,0.00048317880206570174,0.0
pureblood_4ever,1,0,0.0,0.00048317880206570174,0.0
mashadi37659701,1,0,0.0,0.00048317880206570174,0.0
_b3ser,1,0,0.0,0.00048317880206570174,0.0
fhcibumn,1,0,0.0,0.00048317880206570174,0.0
fadlizon,1,0,0.0,0.00048317880206570174,0.0
lintang_ayoe,1,0,0.0,0.00048317880206570174,0.0
yusnanangh,1,0,0.0,0.00048317880206570174,0.0
pemudaidamanid,1,0,0.0,0.00048317880206570174,0.0
picoez,1,0,0.0,0.00048317880206570174,0.0
pesawatboeing,1,0,0.0,0.00048317880206570174,0.0
recummended,1,0,0.0,0.00048317880206570174,0.0
diharaptenang,1,0,0.0,0.00048317880206570174,0.0
dhi_es_03,1,0,0.0,0.00048317880206570174,0.0
kaesangp,1,0,0.0,0.00048317880206570174,0.0
rajajuliantoni,1,0,0.0,0.00048317880206570174,0.0
heriprambanan,1,0,0.0,0.00048317880206570174,0.0
xapaaapax,1,0,0.0,0.00048317880206570174,0.0
sultonafkhar,1,0,0.0,0.00048317880206570174,0.0
riekediahp,2,0,0.0,0.00047605646128776497,0.0
smindrawatii,2,0,0.0,0.00047605646128776497,0.0
singojoyo19,1,0,0.0,0.0004564700241484389,0.0
wifeyhaechan,1,0,0.0,0.0004564700241484389,0.0
dagelwnrn,1,0,0.0,0.0004564700241484389,0.0
bersusahpayah,1,0,0.0,0.0004564700241484389,0.0
cuanhunter5,1,0,0.0,0.0004564700241484389,0.0
bintanginnn,1,0,0.0,0.0004564700241484389,0.0
saudadudee,1,0,0.0,0.0004564700241484389,0.0
aryprasetyo85,2,0,0.0,0.0004564700241484389,0.0
yuvebig,1,0,0.0,0.0004564700241484389,0.0
sacreduse,1,0,0.0,0.0004564700241484389,0.0
anwaribrahim,2,0,0.0,0.0004564700241484389,0.0
wahyu3181,1,0,0.0,0.0004564700241484389,0.0
djadja222,1,0,0.0,0.0004564700241484389,0.0
eldynm_,1,0,0.0,0.0004564700241484389,0.0
hpg24864,1,0,0.0,0.0004564700241484389,0.0
calonnagaichis,1,0,0.0,0.0004564700241484389,0.0
kemendagri,1,0,0.0,0.0004564700241484389,0.0
elisa_jkt,1,0,0.0,0.0004564700241484389,0.0
lian_2791,1,0,0.0,0.0004564700241484389,0.0
racunshopee999,1,0,0.0,0.0004564700241484389,0.0
frreppe,1,0,0.0,0.0004564700241484389,0.0
sky_glas,1,0,0.0,0.0004564700241484389,0.0
makhlukkjupiter,1,0,0.0,0.0004564700241484389,0.0
pagarkewarasan,1,0,0.0,0.0004564700241484389,0.0
widassatyo,1,0,0.0,0.0004564700241484389,0.0
yaldi4,1,0,0.0,0.0004564700241484389,0.0
laralarasnih,1,0,0.0,0.0004564700241484389,0.0
bungkus_sukro,1,0,0.0,0.0004564700241484389,0.0
top8rendusara,1,0,0.0,0.0004564700241484389,0.0
mypertaminaid,1,0,0.0,0.0004564700241484389,0.0
dhemit_is_back,1,0,0.0,0.0004564700241484389,0.0
sartonohutomo,1,0,0.0,0.0004564700241484389,0.0
anakmudabaik,1,0,0.0,0.0004564700241484389,0.0
saltytwtlol,1,0,0.0,0.0004564700241484389,0.0
bundarbundir,1,0,0.0,0.0004564700241484389,0.0
ajengcute16__,1,0,0.0,0.0004564700241484389,0.0
blueboi05,1,0,0.0,0.0004564700241484389,0.0
nolualu,1,0,0.0,0.0004564700241484389,0.0
univ_indonesia,1,0,0.0,0.0004564700241484389,0.0
h1m4_w4r1,1,0,0.0,0.0004564700241484389,0.0
hansipmonkey,1,0,0.0,0.0004564700241484389,0.0
danantara,1,0,0.0,0.0004564700241484389,0.0
ekuzpratamax,1,0,0.0,0.0004564700241484389,0.0
zonevenomwar,1,0,0.0,0.0004564700241484389,0.0
adri_zizie,3,0,0.0,0.0004544155027701879,0.0
darekarendy,2,0,0.0,0.0004404447573980812,0.0
neverlethergoo,1,0,0.0,0.0004404447573980812,0.0
alyciacareyam,1,0,0.0,0.0004404447573980812,0.0
sudirmansaid,1,0,0.0,0.0004404447573980812,0.0
ditwithtar,1,0,0.0,0.0004404447573980812,0.0
dekpuuu,1,0,0.0,0.0004404447573980812,0.0
karimen_tubasa,1,0,0.0,0.0004404447573980812,0.0
aniesbaswedan,1,0,0.0,0.0004404447573980812,0.0
alminsulim,1,0,0.0,0.0004404447573980812,0.0
gong_lianyue,1,0,0.0,0.0004404447573980812,0.0
ojkindonesia,1,0,0.0,0.0004404447573980812,0.0
cleanandjerks,1,0,0.0,0.0004404447573980812,0.0
shirityshukuji,1,0,0.0,0.0004404447573980812,0.0
negeri_hayalan,1,0,0.0,0.0004404447573980812,0.0
oput13_,1,0,0.0,0.0004404447573980812,0.0
endindaa,1,0,0.0,0.0004404447573980812,0.0
ignatiusryd,1,0,0.0,0.0004404447573980812,0.0
saniisas_,1,0,0.0,0.0004404447573980812,0.0
gtobing2903,2,0,0.0,0.00043510300181462863,0.0
jatmiko99604253,2,0,0.0,0.0004330484804363777,0.0
wanuapenrang19,1,0,0.0,0.00042976124623117604,0.0
yellowpiicture,1,0,0.0,0.00042976124623117604,0.0
raflyjanuarp,1,0,0.0,0.00042976124623117604,0.0
ailurophile__,1,0,0.0,0.00042976124623117604,0.0
tolanandi,1,0,0.0,0.00042976124623117604,0.0
dedynurpalakka,2,0,0.0,0.00042976124623117604,0.0
pejabrut,1,0,0.0,0.00042976124623117604,0.0
uaremymoonshine,1,0,0.0,0.00042976124623117604,0.0
faridhcrb,1,0,0.0,0.00042976124623117604,0.0
minyongki1,1,0,0.0,0.00042976124623117604,0.0
khwarizxhayth,1,0,0.0,0.00042976124623117604,0.0
awkayiiinnn,1,0,0.0,0.00042976124623117604,0.0
abdimuda_id,1,0,0.0,0.00042976124623117604,0.0
asn_teladan,1,0,0.0,0.00042976124623117604,0.0
tonybulumanu,2,0,0.0,0.0004277067248529251,0.0
yusufagro,2,0,0.0,0.0004277067248529251,0.0
kementan,1,0,0.0,0.00042213016682624384,0.0
perumbulog,1,0,0.0,0.00042213016682624384,0.0
bulogjakarta,1,0,0.0,0.00042213016682624384,0.0
bulog_bisnis,1,0,0.0,0.00042213016682624384,0.0
bulogjateng,1,0,0.0,0.00042213016682624384,0.0
kspgoid,1,0,0.0,0.0004164068572725447,0.0
ruhulanakgaul,1,0,0.0,0.0004164068572725447,0.0
mata_netizen62,1,0,0.0,0.0004164068572725447,0.0
nalarpolitik_,1,0,0.0,0.0004164068572725447,0.0
divhumas_polri,1,0,0.0,0.0004164068572725447,0.0
adhi_beka2,1,0,0.0,0.0004164068572725447,0.0
asuransi,1,0,0.0,0.0004119553942863342,0.0
pakpahantam,1,0,0.0,0.0004119553942863342,0.0
masyudi1958,1,0,0.0,0.0004119553942863342,0.0
srimulyaniind14,1,0,0.0,0.0004119553942863342,0.0
arjayadirja,1,0,0.0,0.00040548053903366444,0.0
ary_praske2,1,0,0.0,0.00040548053903366444,0.0
stopplandemit,1,0,0.0,0.00040548053903366444,0.0
sumandogaek,1,0,0.0,0.00040548053903366444,0.0
tedinvestigasi,1,0,0.0,0.00040548053903366444,0.0
babehaldoaje135,1,0,0.0,0.00040548053903366444,0.0
firmansentosa22,1,0,0.0,0.00040548053903366444,0.0
mamakchayank,1,0,0.0,0.00040548053903366444,0.0
bukanantarkota,1,0,0.0,0.00040548053903366444,0.0
dokter_kampung,1,0,0.0,0.00040548053903366444,0.0
mulkanjabariyan,1,0,0.0,0.00040548053903366444,0.0
daddyyuki,1,0,0.0,0.00040548053903366444,0.0
faraz_kepri,1,0,0.0,0.00040548053903366444,0.0
amaluddinssili1,1,0,0.0,0.00040548053903366444,0.0
mattdilaga,1,0,0.0,0.00040548053903366444,0.0
nomerorae,1,0,0.0,0.00040548053903366444,0.0
gm_warrios,1,0,0.0,0.00040548053903366444,0.0
yurissa_samosir,1,0,0.0,0.00040548053903366444,0.0
choymarkochoy,1,0,0.0,0.00040548053903366444,0.0
jamalboegis,1,0,0.0,0.00040548053903366444,0.0
anak__ogi,1,0,0.0,0.00040548053903366444,0.0
alamtegarrrr,1,0,0.0,0.00040548053903366444,0.0
antoniuscdn,1,0,0.0,0.00040548053903366444,0.0
humorjontampan,1,0,0.0,0.00040548053903366444,0.0
deddysitorus,1,0,0.0,0.00040548053903366444,0.0
puanmaharani_ri,1,0,0.0,0.00040548053903366444,0.0
king_pws_,1,0,0.0,0.00040548053903366444,0.0
marbot_udien,1,0,0.0,0.00040548053903366444,0.0
habiburokhman,1,0,0.0,0.00040548053903366444,0.0
mohmahfudmd,1,0,0.0,0.00040548053903366444,0.0
febridiansyah,1,0,0.0,0.00040548053903366444,0.0
yusrilihza_mhd,1,0,0.0,0.00040548053903366444,0.0
putrikayan16645,1,0,0.0,0.00040548053903366444,0.0
cintada16,1,0,0.0,0.00040548053903366444,0.0
ay_prakasa2225,1,0,0.0,0.00040548053903366444,0.0
panitia68285950,1,0,0.0,0.00040548053903366444,0.0
2trafis1,1,0,0.0,0.00040548053903366444,0.0
polkamri,1,0,0.0,0.00040305246831391325,0.0
perekonomianri,1,0,0.0,0.00040305246831391325,0.0
perpusnas1,1,0,0.0,0.00040305246831391325,0.0
bpkri,1,0,0.0,0.00040305246831391325,0.0
bitcarli77,1,0,0.0,0.00040305246831391325,0.0
alie_fahnoor,1,0,0.0,0.00040305246831391325,0.0
ombudsmanri137,1,0,0.0,0.00040305246831391325,0.0
hasball18439385,1,0,0.0,0.00040099794693566226,0.0
kurawa,1,0,0.0,0.00040099794693566226,0.0
temanduit,1,0,0.0,0.00040099794693566226,0.0
gun_mastercuan,1,0,0.0,0.00040099794693566226,0.0
lembayung071,1,0,0.0,0.00040099794693566226,0.0
c1ntat4naha1r3_,1,0,0.0,0.00038275379709679346,0.0
4nw4r__84,1,0,0.0,0.00038275379709679346,0.0
perangutan23,1,0,0.0,0.00038275379709679346,0.0
b3l4h4nh4t1ku_,1,0,0.0,0.00038275379709679346,0.0
tukuq_86300,1,0,0.0,0.00038275379709679346,0.0
a5l1n9_4la_m_,1,0,0.0,0.00038275379709679346,0.0
ardiesuhardi321,1,0,0.0,0.00038275379709679346,0.0
dolfieotay,1,0,0.0,0.00038275379709679346,0.0
baronko_cole,1,0,0.0,0.00038275379709679346,0.0
micheladam7l7,1,0,0.0,0.00038275379709679346,0.0
belengbeleng687,1,0,0.0,0.00038275379709679346,0.0
secr3thm4nz56,1,0,0.0,0.00038275379709679346,0.0
anto1157,1,0,0.0,0.00038275379709679346,0.0
darmara02177184,1,0,0.0,0.00038275379709679346,0.0
sampalle,1,0,0.0,0.00038275379709679346,0.0
oktermanlkmn,1,0,0.0,0.00038275379709679346,0.0
se_raden997370,1,0,0.0,0.00038275379709679346,0.0
pahetkopi28207,1,0,0.0,0.00038275379709679346,0.0
freestranger13,1,0,0.0,0.00038275379709679346,0.0
yoechan_,1,0,0.0,0.00038275379709679346,0.0
rusdiridwans,1,0,0.0,0.00038275379709679346,0.0
nawawialmaroni,1,0,0.0,0.00038275379709679346,0.0
toniwahyudi21,1,0,0.0,0.00038275379709679346,0.0
dewimajid4,1,0,0.0,0.00038275379709679346,0.0
syeifm,1,0,0.0,0.00038275379709679346,0.0
sumanto59653397,1,0,0.0,0.00038275379709679346,0.0
renieka2012,1,0,0.0,0.00038275379709679346,0.0
kiyang4343,1,0,0.0,0.00038275379709679346,0.0
dankelha,1,0,0.0,0.00038275379709679346,0.0
amans4,1,0,0.0,0.00038275379709679346,0.0
enggang_kaltim,1,0,0.0,0.00038275379709679346,0.0
_bemsi,1,0,0.0,0.00038275379709679346,0.0
bale_imut,1,0,0.0,0.00038275379709679346,0.0
al355555,1,0,0.0,0.00038275379709679346,0.0
nunutuswatun,1,0,0.0,0.00038275379709679346,0.0
mak_itaam,1,0,0.0,0.00038275379709679346,0.0
imachjar,1,0,0.0,0.00038275379709679346,0.0
udinsam_dua,1,0,0.0,0.00038275379709679346,0.0
mrbest090983,1,0,0.0,0.00038275379709679346,0.0
deslini2,1,0,0.0,0.00038275379709679346,0.0
tajamtajam4,1,0,0.0,0.00038275379709679346,0.0
mjoejoef,1,0,0.0,0.00038275379709679346,0.0
ikotjo,1,0,0.0,0.00038275379709679346,0.0
ahmadsalam0741,1,0,0.0,0.00038275379709679346,0.0
odriseva,1,0,0.0,0.00038275379709679346,0.0
mentrigoblok35,1,0,0.0,0.00038275379709679346,0.0
abah_mumtaz,1,0,0.0,0.00038275379709679346,0.0
user_2,0,1,0.0,0.0003763436903966504,0.0
user_1973,0,2,0.0,0.0003763436903966504,0.0
user_40,0,1,0.0,0.0003763436903966504,0.0
user_41,0,3,0.0,0.0003763436903966504,0.0
user_42,0,2,0.0,0.0003763436903966504,0.0
user_1952,0,1,0.0,0.0003763436903966504,0.0
user_1935,0,1,0.0,0.0003763436903966504,0.0
user_1936,0,1,0.0,0.0003763436903966504,0.0
user_1937,0,2,0.0,0.0003763436903966504,0.0
user_1938,0,1,0.0,0.0003763436903966504,0.0
user_1940,0,2,0.0,0.0003763436903966504,0.0
user_1944,0,1,0.0,0.0003763436903966504,0.0
user_1947,0,3,0.0,0.0003763436903966504,0.0
user_1949,0,2,0.0,0.0003763436903966504,0.0
user_1950,0,2,0.0,0.0003763436903966504,0.0
user_1951,0,1,0.0,0.0003763436903966504,0.0
user_45,0,1,0.0,0.0003763436903966504,0.0
user_46,0,1,0.0,0.0003763436903966504,0.0
user_752,0,2,0.0,0.0003763436903966504,0.0
user_754,0,4,0.0,0.0003763436903966504,0.0
user_756,0,1,0.0,0.0003763436903966504,0.0
user_757,0,1,0.0,0.0003763436903966504,0.0
user_759,0,1,0.0,0.0003763436903966504,0.0
user_761,0,1,0.0,0.0003763436903966504,0.0
user_762,0,1,0.0,0.0003763436903966504,0.0
user_763,0,1,0.0,0.0003763436903966504,0.0
user_771,0,2,0.0,0.0003763436903966504,0.0
user_773,0,1,0.0,0.0003763436903966504,0.0
user_775,0,4,0.0,0.0003763436903966504,0.0
user_778,0,1,0.0,0.0003763436903966504,0.0
user_779,0,3,0.0,0.0003763436903966504,0.0
user_780,0,1,0.0,0.0003763436903966504,0.0
user_782,0,1,0.0,0.0003763436903966504,0.0
user_783,0,1,0.0,0.0003763436903966504,0.0
user_733,0,1,0.0,0.0003763436903966504,0.0
user_735,0,1,0.0,0.0003763436903966504,0.0
user_741,0,1,0.0,0.0003763436903966504,0.0
user_742,0,1,0.0,0.0003763436903966504,0.0
user_744,0,1,0.0,0.0003763436903966504,0.0
user_708,0,1,0.0,0.0003763436903966504,0.0
user_788,0,3,0.0,0.0003763436903966504,0.0
user_789,0,1,0.0,0.0003763436903966504,0.0
user_790,0,1,0.0,0.0003763436903966504,0.0
user_792,0,1,0.0,0.0003763436903966504,0.0
user_794,0,1,0.0,0.0003763436903966504,0.0
user_796,0,1,0.0,0.0003763436903966504,0.0
user_797,0,1,0.0,0.0003763436903966504,0.0
user_798,0,1,0.0,0.0003763436903966504,0.0
user_746,0,1,0.0,0.0003763436903966504,0.0
user_748,0,1,0.0,0.0003763436903966504,0.0
user_715,0,1,0.0,0.0003763436903966504,0.0
user_717,0,3,0.0,0.0003763436903966504,0.0
user_722,0,2,0.0,0.0003763436903966504,0.0
user_693,0,1,0.0,0.0003763436903966504,0.0
user_801,0,3,0.0,0.0003763436903966504,0.0
user_802,0,1,0.0,0.0003763436903966504,0.0
user_805,0,1,0.0,0.0003763436903966504,0.0
user_807,0,1,0.0,0.0003763436903966504,0.0
user_808,0,2,0.0,0.0003763436903966504,0.0
user_810,0,1,0.0,0.0003763436903966504,0.0
user_811,0,3,0.0,0.0003763436903966504,0.0
user_813,0,1,0.0,0.0003763436903966504,0.0
user_723,0,1,0.0,0.0003763436903966504,0.0
user_728,0,1,0.0,0.0003763436903966504,0.0
user_729,0,2,0.0,0.0003763436903966504,0.0
user_732,0,1,0.0,0.0003763436903966504,0.0
user_705,0,1,0.0,0.0003763436903966504,0.0
user_706,0,1,0.0,0.0003763436903966504,0.0
user_707,0,1,0.0,0.0003763436903966504,0.0
user_669,0,4,0.0,0.0003763436903966504,0.0
user_815,0,1,0.0,0.0003763436903966504,0.0
user_816,0,2,0.0,0.0003763436903966504,0.0
user_820,0,2,0.0,0.0003763436903966504,0.0
user_821,0,1,0.0,0.0003763436903966504,0.0
user_822,0,1,0.0,0.0003763436903966504,0.0
user_825,0,2,0.0,0.0003763436903966504,0.0
user_826,0,1,0.0,0.0003763436903966504,0.0
user_827,0,1,0.0,0.0003763436903966504,0.0
user_800,0,1,0.0,0.0003763436903966504,0.0
user_710,0,13,0.0,0.0003763436903966504,0.0
user_712,0,1,0.0,0.0003763436903966504,0.0
user_714,0,1,0.0,0.0003763436903966504,0.0
user_690,0,1,0.0,0.0003763436903966504,0.0
user_692,0,1,0.0,0.0003763436903966504,0.0
user_829,0,1,0.0,0.0003763436903966504,0.0
user_830,0,1,0.0,0.0003763436903966504,0.0
user_831,0,1,0.0,0.0003763436903966504,0.0
user_834,0,1,0.0,0.0003763436903966504,0.0
user_835,0,1,0.0,0.0003763436903966504,0.0
user_836,0,1,0.0,0.0003763436903966504,0.0
user_840,0,1,0.0,0.0003763436903966504,0.0
user_844,0,3,0.0,0.0003763436903966504,0.0
user_845,0,1,0.0,0.0003763436903966504,0.0
user_814,0,1,0.0,0.0003763436903966504,0.0
user_695,0,1,0.0,0.0003763436903966504,0.0
user_697,0,3,0.0,0.0003763436903966504,0.0
user_702,0,1,0.0,0.0003763436903966504,0.0
user_703,0,2,0.0,0.0003763436903966504,0.0
user_878,0,2,0.0,0.0003763436903966504,0.0
user_879,0,2,0.0,0.0003763436903966504,0.0
user_846,0,4,0.0,0.0003763436903966504,0.0
user_848,0,1,0.0,0.0003763436903966504,0.0
user_851,0,1,0.0,0.0003763436903966504,0.0
user_853,0,2,0.0,0.0003763436903966504,0.0
user_854,0,1,0.0,0.0003763436903966504,0.0
user_856,0,1,0.0,0.0003763436903966504,0.0
user_857,0,1,0.0,0.0003763436903966504,0.0
user_859,0,2,0.0,0.0003763436903966504,0.0
user_863,0,1,0.0,0.0003763436903966504,0.0
user_678,0,1,0.0,0.0003763436903966504,0.0
user_679,0,1,0.0,0.0003763436903966504,0.0
user_681,0,1,0.0,0.0003763436903966504,0.0
user_685,0,1,0.0,0.0003763436903966504,0.0
user_688,0,2,0.0,0.0003763436903966504,0.0
user_640,0,1,0.0,0.0003763436903966504,0.0
user_641,0,1,0.0,0.0003763436903966504,0.0
user_643,0,2,0.0,0.0003763436903966504,0.0
user_648,0,1,0.0,0.0003763436903966504,0.0
user_650,0,1,0.0,0.0003763436903966504,0.0
user_655,0,1,0.0,0.0003763436903966504,0.0
user_656,0,1,0.0,0.0003763436903966504,0.0
user_657,0,1,0.0,0.0003763436903966504,0.0
user_658,0,1,0.0,0.0003763436903966504,0.0
user_661,0,1,0.0,0.0003763436903966504,0.0
user_664,0,1,0.0,0.0003763436903966504,0.0
user_616,0,3,0.0,0.0003763436903966504,0.0
user_868,0,1,0.0,0.0003763436903966504,0.0
user_869,0,12,0.0,0.0003763436903966504,0.0
user_870,0,1,0.0,0.0003763436903966504,0.0
user_875,0,1,0.0,0.0003763436903966504,0.0
user_632,0,1,0.0,0.0003763436903966504,0.0
user_633,0,1,0.0,0.0003763436903966504,0.0
user_881,0,1,0.0,0.0003763436903966504,0.0
user_882,0,1,0.0,0.0003763436903966504,0.0
user_886,0,2,0.0,0.0003763436903966504,0.0
user_892,0,2,0.0,0.0003763436903966504,0.0
user_896,0,1,0.0,0.0003763436903966504,0.0
user_897,0,1,0.0,0.0003763436903966504,0.0
user_899,0,1,0.0,0.0003763436903966504,0.0
user_901,0,1,0.0,0.0003763436903966504,0.0
user_903,0,1,0.0,0.0003763436903966504,0.0
user_905,0,1,0.0,0.0003763436903966504,0.0
user_907,0,1,0.0,0.0003763436903966504,0.0
user_908,0,1,0.0,0.0003763436903966504,0.0
user_867,0,1,0.0,0.0003763436903966504,0.0
user_635,0,1,0.0,0.0003763436903966504,0.0
user_910,0,2,0.0,0.0003763436903966504,0.0
user_911,0,2,0.0,0.0003763436903966504,0.0
user_912,0,1,0.0,0.0003763436903966504,0.0
user_914,0,1,0.0,0.0003763436903966504,0.0
user_916,0,4,0.0,0.0003763436903966504,0.0
user_918,0,2,0.0,0.0003763436903966504,0.0
user_920,0,1,0.0,0.0003763436903966504,0.0
user_922,0,1,0.0,0.0003763436903966504,0.0
user_617,0,1,0.0,0.0003763436903966504,0.0
user_619,0,1,0.0,0.0003763436903966504,0.0
user_622,0,1,0.0,0.0003763436903966504,0.0
user_624,0,1,0.0,0.0003763436903966504,0.0
user_625,0,1,0.0,0.0003763436903966504,0.0
user_628,0,8,0.0,0.0003763436903966504,0.0
user_629,0,1,0.0,0.0003763436903966504,0.0
user_630,0,1,0.0,0.0003763436903966504,0.0
user_597,0,1,0.0,0.0003763436903966504,0.0
user_598,0,1,0.0,0.0003763436903966504,0.0
user_599,0,1,0.0,0.0003763436903966504,0.0
user_605,0,1,0.0,0.0003763436903966504,0.0
user_606,0,1,0.0,0.0003763436903966504,0.0
user_609,0,1,0.0,0.0003763436903966504,0.0
user_612,0,1,0.0,0.0003763436903966504,0.0
user_615,0,1,0.0,0.0003763436903966504,0.0
user_570,0,1,0.0,0.0003763436903966504,0.0
user_923,0,2,0.0,0.0003763436903966504,0.0
user_925,0,1,0.0,0.0003763436903966504,0.0
user_926,0,5,0.0,0.0003763436903966504,0.0
user_927,0,1,0.0,0.0003763436903966504,0.0
user_930,0,1,0.0,0.0003763436903966504,0.0
user_931,0,1,0.0,0.0003763436903966504,0.0
user_934,0,13,0.0,0.0003763436903966504,0.0
user_580,0,1,0.0,0.0003763436903966504,0.0
user_582,0,1,0.0,0.0003763436903966504,0.0
user_583,0,1,0.0,0.0003763436903966504,0.0
user_584,0,1,0.0,0.0003763436903966504,0.0
user_585,0,1,0.0,0.0003763436903966504,0.0
user_589,0,1,0.0,0.0003763436903966504,0.0
user_590,0,1,0.0,0.0003763436903966504,0.0
user_555,0,1,0.0,0.0003763436903966504,0.0
user_935,0,1,0.0,0.0003763436903966504,0.0
user_938,0,1,0.0,0.0003763436903966504,0.0
user_939,0,1,0.0,0.0003763436903966504,0.0
user_941,0,1,0.0,0.0003763436903966504,0.0
user_942,0,8,0.0,0.0003763436903966504,0.0
user_943,0,1,0.0,0.0003763436903966504,0.0
user_946,0,2,0.0,0.0003763436903966504,0.0
